Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating ,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
2334,30,Female,Coat,Outerwear,97,Nebraska,M,Silver,Summer,2.8,No,Express,No,28,Cash,Fortnightly
2335,57,Male,Sunglasses,Accessories,43,Arizona,XL,Yellow,Summer,3.4,No,2-Day Shipping,Yes,11,Bank Transfer,Monthly
2336,39,Female,Watch,Clothing,614.56,Los Angeles,M,Black,Autumn,0,Yes,Express,Yes,0,Debit Card,Quarterly
2337,59,Male,Bag,Clothing,0,Los Angeles,XL,White,Autumn,0,Yes,Standard,No,0,Cash,Monthly
2338,22,Male,Hoodie,Clothing,31,Michigan,M,Brown,Winter,4.1,Yes,Store Pickup,Yes,35,Credit Card,Weekly
2339,25,Male,Hat,Accessories,80,Illinois,L,Brown,Spring,0,No,Standard,Yes,49,Venmo,Monthly
2340,67,Other,Shoes,Clothing,617.37,Houston,L,Black,Winter,3,No,Express,Yes,0,Debit Card,Quarterly
2341,18,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,4,No,Store Pickup,No,1,Cash,Monthly
2342,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,45,Debit Card,Fortnightly
2343,21,Male,Coat,Outerwear,64,West Virginia,M,White,Summer,4.4,Yes,Store Pickup,Yes,17,Debit Card,Fortnightly
2344,23,Female,Sandals,Footwear,28,Kentucky,L,Blue,Winter,2.8,No,Express,No,12,Cash,Bi-Weekly
2345,50,Female,Coat,Outerwear,66,Montana,L,Gray,Spring,3.7,No,Store Pickup,No,1,Venmo,Weekly
2346,46,Female,Shirt,Clothing,93,Nebraska,L,Green,Summer,2.6,No,Express,No,2,Debit Card,Weekly
2347,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,38,PayPal,Weekly
2348,46,Male,Scarf,Accessories,26,New York,L,Teal,Spring,3,Yes,Store Pickup,Yes,21,Credit Card,Bi-Weekly
2349,33,Male,Coat,Outerwear,80,New Hampshire,L,Gray,Spring,3.9,No,Express,No,45,Cash,Every 3 Months
2350,66,Female,Headphones,Clothing,1342.17,New York,L,Black,Summer,0,No,Standard,Yes,11,Credit Card,Monthly
2351,47,Female,Dress,Clothing,71,Arizona,L,Maroon,Summer,4.4,No,Store Pickup,No,5,PayPal,Annually
2352,38,Female,Skirt,Clothing,86,Pennsylvania,L,Purple,Spring,3.7,No,Free Shipping,No,27,PayPal,Monthly
2353,55,Male,Jewelry,Accessories,54,Montana,M,Charcoal,Winter,4.5,Yes,Free Shipping,Yes,36,Cash,Weekly
2354,51,Male,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,3.9,No,2-Day Shipping,No,50,PayPal,Monthly
2355,32,Female,Laptop,Accessories,1171.49,New York,L,Black,Autumn,0,No,Standard,Yes,49,Debit Card,Weekly
2356,69,Male,Pants,Clothing,21,Wisconsin,L,Charcoal,Fall,3.3,No,Next Day Air,No,10,Bank Transfer,Every 3 Months
2357,19,Female,Jacket,Outerwear,44,Utah,M,Yellow,Winter,3.9,No,2-Day Shipping,No,15,PayPal,Annually
2358,30,Male,Hoodie,Clothing,45,Arkansas,M,Gold,Winter,2.7,No,Free Shipping,No,49,Cash,Every 3 Months
2359,50,Male,Coat,Outerwear,79,Montana,M,Olive,Fall,5,Yes,2-Day Shipping,Yes,39,Credit Card,Quarterly
2360,58,Male,Boots,Footwear,62,California,M,Violet,Spring,2.7,No,Next Day Air,No,17,Debit Card,Bi-Weekly
2361,25,Male,Sunglasses,Accessories,92,Mississippi,S,Lavender,Summer,3.7,No,Standard,No,10,PayPal,Weekly
2362,32,Male,Shirt,Electronics,540.78,New York,,Black,Spring,1,No,Express,No,0,Credit Card,Monthly
2363,36,Male,Belt,Accessories,56,Indiana,L,Olive,Winter,5,No,Next Day Air,Yes,5,Bank Transfer,Every 3 Months
2364,47,Male,Sunglasses,Accessories,67,Indiana,M,Cyan,Summer,4.3,Yes,Next Day Air,Yes,15,Credit Card,Weekly
2365,50,Female,T-shirt,Clothing,22,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,43,Venmo,Bi-Weekly
2366,54,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,3.8,No,Free Shipping,No,4,Credit Card,Monthly
2367,29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5,No,Next Day Air,No,5,PayPal,Quarterly
2368,59,Male,Pants,Clothing,63,North Carolina,M,Gold,Summer,3.3,No,Standard,No,37,Bank Transfer,Weekly
2369,28,Male,Belt,Accessories,41,Hawaii,L,Red,Spring,2.5,No,Next Day Air,Yes,39,Cash,Monthly
2370,69,Male,Blouse,Clothing,47,Connecticut,M,Cyan,Winter,4.7,No,Standard,No,30,Cash,Every 3 Months
2371,67,Female,Laptop,Accessories,1258.57,Chicago,L,White,Winter,4,No,Express,No,0,Credit Card,Quarterly
2372,69,Male,Hoodie,Clothing,79,Massachusetts,M,Silver,Winter,3.5,Yes,Express,Yes,16,Cash,Weekly
2373,31,Male,Handbag,Accessories,46,Massachusetts,L,Green,Winter,3.4,Yes,2-Day Shipping,Yes,26,PayPal,Every 3 Months
2374,63,Male,Gloves,Accessories,57,Maine,M,White,Fall,4.8,Yes,Express,Yes,37,Venmo,Annually
2375,64,Male,Shorts,Clothing,48,Utah,S,Lavender,Winter,2.7,No,Standard,Yes,18,Cash,Bi-Weekly
2376,27,Male,Headphones,Accessories,139.43,Phoenix,L,Black,Autumn,0,Yes,Standard,No,4,PayPal,Weekly
2377,33,Male,Scarf,Accessories,58,Washington,M,Silver,Spring,2.7,No,Next Day Air,No,13,Venmo,Every 3 Months
2378,52,Male,Handbag,Accessories,99,California,M,Olive,Spring,3.5,No,Standard,Yes,38,Bank Transfer,Fortnightly
2379,43,Female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,31,Cash,Bi-Weekly
2380,66,Male,T-shirt,Clothing,85,Texas,L,Turquoise,Fall,4.6,No,Free Shipping,No,17,Bank Transfer,Weekly
2381,67,Male,Backpack,Accessories,96,Hawaii,M,Charcoal,Winter,4.2,No,Express,Yes,39,PayPal,Fortnightly
2382,45,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4,No,2-Day Shipping,No,18,Venmo,Monthly
2383,30,Male,Hat,Accessories,96,Oregon,M,White,Spring,4.9,No,2-Day Shipping,No,50,Credit Card,Quarterly
2384,66,Male,Shoes,Footwear,71,Massachusetts,L,Peach,Summer,4.6,Yes,2-Day Shipping,Yes,39,Bank Transfer,Every 3 Months
2385,40,Male,Hat,Accessories,45,Iowa,M,Silver,Fall,4.4,No,Standard,No,20,PayPal,Fortnightly
2386,59,Male,Sunglasses,Accessories,32,Oklahoma,M,Olive,Summer,4.4,Yes,Standard,Yes,6,Debit Card,Quarterly
2387,32,Male,Socks,Clothing,75,Alaska,L,Brown,Winter,4.3,No,Free Shipping,No,45,Cash,Monthly
2388,32,Male,Gloves,Accessories,49,Kentucky,S,Blue,Spring,3.8,No,Express,No,37,Venmo,Weekly
2389,40,Male,Backpack,Accessories,61,Arizona,M,Silver,Spring,3.8,No,Next Day Air,Yes,33,PayPal,Bi-Weekly
2390,36,Male,Pants,Clothing,78,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,15,Cash,Annually
2391,45,Female,T-shirt,Clothing,85,Maryland,XL,White,Summer,4.2,No,Express,No,47,Bank Transfer,Every 3 Months
2392,67,Female,Watch,Clothing,0,Chicago,S,Green,Summer,4,No,Standard,Yes,0,Cash,Weekly
2393,68,Male,Shirt,Accessories,0,Phoenix,S,Blue,Summer,1,Yes,Standard,No,49,PayPal,Quarterly
2394,60,Female,Phone,Accessories,1247.31,Houston,S,White,Winter,0,No,Express,Yes,20,PayPal,Quarterly
2395,31,Male,Coat,Outerwear,42,Florida,M,Brown,Fall,2.9,No,Next Day Air,No,32,Bank Transfer,Bi-Weekly
2396,28,Female,Blouse,Clothing,87,Washington,M,White,Summer,4.2,No,Store Pickup,No,47,Bank Transfer,Bi-Weekly
2397,28,Female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,No,Standard,No,18,PayPal,Fortnightly
2398,68,Female,Hoodie,Clothing,37,Ohio,L,Green,Fall,3.8,No,Express,No,21,PayPal,Annually
2399,50,Male,Belt,Accessories,100,Idaho,L,Gold,Fall,4.1,No,Standard,No,20,Debit Card,Weekly
2400,45,Male,Hoodie,Clothing,76,North Carolina,XL,Teal,Spring,3.1,Yes,Next Day Air,Yes,5,Credit Card,Bi-Weekly
2401,46,Male,Sweater,Clothing,28,South Carolina,S,Turquoise,Fall,4.7,No,Express,No,49,Debit Card,Monthly
2402,34,Male,Backpack,Accessories,38,Georgia,S,Peach,Fall,5,Yes,Free Shipping,Yes,16,Cash,Quarterly
2403,70,Female,Watch,Electronics,384.3,Chicago,,Blue,Winter,5,Yes,Standard,Yes,8,Debit Card,Monthly
2404,57,Male,Jeans,Clothing,55,Illinois,L,Olive,Summer,3.6,No,Express,No,33,Venmo,Annually
2405,39,Male,Shorts,Clothing,98,Missouri,M,Yellow,Summer,4.6,No,Store Pickup,No,9,Cash,Fortnightly
2406,51,Male,Handbag,Accessories,40,Oklahoma,L,Brown,Winter,3.4,No,2-Day Shipping,Yes,24,Bank Transfer,Every 3 Months
2407,59,Male,Socks,Clothing,53,Washington,M,Peach,Winter,3.3,Yes,2-Day Shipping,Yes,29,Cash,Quarterly
2408,53,Male,Sandals,Footwear,66,Arkansas,L,Red,Fall,3.8,No,Next Day Air,No,48,Venmo,Bi-Weekly
2409,42,Female,Shirt,Clothing,763,Phoenix,L,Black,Autumn,0,No,Standard,No,0,Credit Card,Monthly
2410,23,Male,Bag,Electronics,0,Chicago,,White,Spring,1,Yes,Express,No,0,Debit Card,Weekly
2411,50,Male,Sandals,Footwear,31,Colorado,M,Beige,Winter,3,No,Next Day Air,No,27,Debit Card,Fortnightly
2412,53,Male,Scarf,Accessories,98,Missouri,S,Red,Fall,3.1,No,Next Day Air,No,38,PayPal,Quarterly
2413,62,Female,Hat,Accessories,89,Louisiana,L,Pink,Winter,2.9,No,Store Pickup,No,4,Bank Transfer,Quarterly
2414,35,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,2.8,No,Store Pickup,No,29,PayPal,Quarterly
2415,57,Female,Jewelry,Accessories,76,North Carolina,S,Indigo,Spring,4.4,No,Free Shipping,No,35,Cash,Every 3 Months
2416,66,Male,Dress,Clothing,93,Massachusetts,S,Beige,Fall,3.8,No,2-Day Shipping,No,18,Credit Card,Fortnightly
2417,56,Male,Bag,Accessories,1396.89,New York,M,White,Summer,0,Yes,Express,Yes,0,Credit Card,Weekly
2418,67,Female,Headphones,Accessories,0,Chicago,M,Green,Summer,3,No,Express,No,24,Debit Card,Weekly
2419,33,Male,Jeans,Clothing,52,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,16,Bank Transfer,Annually
2420,34,Female,Backpack,Accessories,25,Delaware,M,Violet,Fall,3.9,No,2-Day Shipping,No,3,Venmo,Annually
2421,69,Female,Jacket,Outerwear,51,Wisconsin,L,Purple,Summer,4.7,No,Standard,No,3,Bank Transfer,Fortnightly
2422,24,Male,T-shirt,Clothing,71,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,No,44,Credit Card,Every 3 Months
2423,45,Female,Shorts,Clothing,43,Connecticut,L,Olive,Spring,3.8,No,Next Day Air,No,6,PayPal,Every 3 Months
2424,18,Male,Sneakers,Footwear,44,Minnesota,L,Purple,Winter,4.7,No,Free Shipping,No,4,Cash,Fortnightly
2425,56,Female,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.8,No,2-Day Shipping,No,37,Bank Transfer,Monthly
2426,65,Female,Shirt,Accessories,0,Los Angeles,M,Blue,Spring,0,Yes,Standard,Yes,46,Debit Card,Weekly
2427,67,Male,Hat,Accessories,43,New Hampshire,L,Lavender,Fall,4.6,Yes,Express,Yes,33,Credit Card,Quarterly
2428,39,Other,Laptop,Accessories,1298.66,Phoenix,L,Black,Autumn,4,Yes,Standard,No,19,Debit Card,Monthly
2429,19,Other,Bag,Electronics,0,Houston,,White,Winter,0,Yes,Express,No,38,Cash,Quarterly
2429,48,Other,Watch,Clothing,1375.93,Chicago,L,Green,Spring,0,Yes,Standard,No,0,Cash,Monthly
2430,39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,44,Cash,Annually
2431,58,Male,Jeans,Clothing,86,Nebraska,M,Peach,Fall,4.8,Yes,Express,Yes,38,PayPal,Monthly
2432,32,Male,Shirt,Clothing,73,North Carolina,L,Turquoise,Winter,4.6,No,Store Pickup,No,32,Bank Transfer,Monthly
2433,67,Male,Laptop,Accessories,163.69,Houston,M,Red,Summer,0,Yes,Standard,No,0,Cash,Monthly
2434,54,Male,Headphones,Electronics,0,Houston,,Black,Winter,4,No,Standard,No,2,PayPal,Weekly
2435,69,Male,Phone,Clothing,0,New York,M,Black,Spring,0,Yes,Express,No,0,PayPal,Weekly
2436,27,Other,Shoes,Accessories,0,Houston,M,White,Summer,4,Yes,Express,Yes,0,PayPal,Quarterly
2437,52,Male,Sweater,Clothing,48,Montana,S,Black,Summer,4.6,Yes,Free Shipping,Yes,17,Cash,Weekly
2438,48,Male,Boots,Footwear,25,Massachusetts,M,Indigo,Summer,3.9,Yes,Standard,Yes,28,Venmo,Fortnightly
2439,46,Male,Shorts,Clothing,62,Louisiana,S,Purple,Spring,4,Yes,Next Day Air,Yes,37,PayPal,Fortnightly
2440,41,Male,Pants,Clothing,51,Delaware,XL,Teal,Winter,3.6,No,Next Day Air,No,20,Bank Transfer,Monthly
2441,53,Other,Phone,Clothing,620,Chicago,XL,Green,Autumn,1,Yes,Standard,Yes,11,Cash,Monthly
2442,62,Female,Dress,Clothing,100,California,L,Charcoal,Summer,3,No,Free Shipping,No,7,PayPal,Every 3 Months
2443,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Express,No,45,Credit Card,Monthly
2444,28,Male,Bag,Accessories,0,Houston,L,Black,Summer,0,No,Express,No,0,Cash,Quarterly
2445,46,Male,Pants,Clothing,75,Delaware,M,Black,Winter,3.3,No,Standard,No,35,PayPal,Quarterly
2446,58,Male,Coat,Outerwear,89,Kentucky,L,Blue,Winter,3.3,Yes,Next Day Air,Yes,37,Debit Card,Quarterly
2447,25,Male,Scarf,Accessories,59,Michigan,S,Peach,Summer,4.7,Yes,Store Pickup,Yes,44,Venmo,Monthly
2448,56,Male,Pants,Clothing,85,Montana,M,Charcoal,Winter,4.6,Yes,Standard,Yes,50,Cash,Fortnightly
2449,53,Male,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,No,Standard,No,38,Credit Card,Quarterly
2450,64,Male,Coat,Outerwear,53,New York,L,Teal,Winter,4.7,Yes,Free Shipping,Yes,34,Debit Card,Weekly
2451,35,Male,Boots,Footwear,58,Florida,L,Cyan,Spring,3.2,No,Express,No,1,Credit Card,Quarterly
2452,29,Male,Pants,Clothing,81,Indiana,S,Indigo,Summer,3,No,Free Shipping,Yes,14,Bank Transfer,Fortnightly
2453,45,Male,Coat,Outerwear,93,Georgia,L,Silver,Summer,4.6,Yes,Store Pickup,Yes,38,PayPal,Fortnightly
2454,57,Male,Phone,Electronics,1370.64,Chicago,,Green,Autumn,0,Yes,Express,Yes,0,Cash,Weekly
2455,70,Female,Headphones,Clothing,1250.57,Houston,L,Red,Summer,0,No,Express,Yes,0,Cash,Weekly
2456,52,Female,Jacket,Outerwear,26,Nevada,M,Peach,Summer,4.9,No,Next Day Air,No,1,PayPal,Every 3 Months
2457,64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,No,Standard,No,40,Debit Card,Weekly
2458,47,Female,Sandals,Footwear,29,Michigan,M,Teal,Summer,3.6,No,Standard,No,26,Cash,Every 3 Months
2459,39,Male,Sweater,Clothing,64,Alaska,M,Teal,Winter,4.5,Yes,Standard,Yes,15,Bank Transfer,Bi-Weekly
2460,44,Other,Phone,Electronics,0,Houston,,Green,Summer,1,No,Standard,Yes,31,Credit Card,Weekly
2461,54,Female,Sweater,Clothing,91,Illinois,M,Maroon,Spring,2.8,No,Store Pickup,No,43,Credit Card,Every 3 Months
2462,23,Male,Sunglasses,Accessories,52,Alabama,M,Silver,Winter,4.7,Yes,Next Day Air,Yes,45,PayPal,Monthly
2463,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Standard,No,24,PayPal,Monthly
2464,69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5,No,Standard,No,5,Debit Card,Quarterly
2465,51,Female,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,No,2-Day Shipping,No,3,PayPal,Annually
2466,54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,32,Bank Transfer,Bi-Weekly
2467,21,Male,Belt,Accessories,83,New York,M,Gray,Fall,3.9,No,Express,No,6,Bank Transfer,Bi-Weekly
2468,65,Male,Shirt,Clothing,69,New Jersey,S,Violet,Winter,3.1,Yes,Express,Yes,39,Bank Transfer,Every 3 Months
2469,46,Female,Shoes,Clothing,707.33,Houston,L,Blue,Spring,5,No,Express,No,49,Debit Card,Weekly
2470,55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Express,No,3,PayPal,Monthly
2471,19,Female,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,No,Express,No,35,PayPal,Bi-Weekly
2472,22,Male,Bag,Accessories,1156.06,New York,L,Blue,Winter,3,No,Standard,No,18,Cash,Weekly
2473,32,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3,No,Free Shipping,No,13,Credit Card,Annually
2474,41,Male,Jacket,Outerwear,87,North Carolina,S,Green,Winter,4.2,No,Free Shipping,No,28,PayPal,Annually
2475,27,Male,Blouse,Clothing,23,Ohio,S,Lavender,Winter,3,No,Standard,No,28,Debit Card,Annually
2476,51,Male,Jewelry,Accessories,68,Kansas,M,Gray,Summer,4.3,No,Store Pickup,No,49,Debit Card,Bi-Weekly
2477,63,Female,Headphones,Clothing,1127.02,New York,L,Black,Winter,4,No,Standard,Yes,0,Credit Card,Quarterly
2478,59,Female,Watch,Clothing,0,Houston,L,White,Spring,0,Yes,Express,Yes,18,Cash,Quarterly
2479,58,Male,Dress,Clothing,34,Texas,M,Purple,Winter,3.6,No,Express,No,31,Venmo,Annually
2480,43,Male,T-shirt,Clothing,76,Montana,M,Gray,Spring,3,No,Next Day Air,Yes,23,Bank Transfer,Fortnightly
2481,30,Male,Jewelry,Accessories,24,Arkansas,M,Maroon,Spring,3.9,No,Standard,Yes,17,Debit Card,Bi-Weekly
2482,40,Male,Shirt,Clothing,0,Phoenix,S,Blue,Autumn,3,Yes,Express,Yes,7,PayPal,Monthly
2483,43,Female,Gloves,Accessories,60,Iowa,M,Yellow,Fall,2.8,No,Express,No,14,Venmo,Fortnightly
2484,51,Male,Headphones,Accessories,0,Houston,S,White,Spring,0,Yes,Standard,No,0,Cash,Monthly
2485,70,Male,Handbag,Accessories,62,North Carolina,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,12,Credit Card,Annually
2486,62,Other,Shirt,Accessories,722.19,Chicago,M,Black,Winter,2,Yes,Express,No,0,Credit Card,Monthly
2487,19,Male,Shirt,Electronics,1009.06,Los Angeles,,White,Winter,1,No,Express,No,0,Cash,Weekly
2488,64,Other,Shirt,Electronics,0,New York,,Red,Autumn,0,Yes,Express,No,37,Debit Card,Quarterly
2489,41,Male,Handbag,Accessories,30,Wisconsin,M,Indigo,Summer,2.8,Yes,Store Pickup,Yes,14,Bank Transfer,Every 3 Months
2490,69,Female,Shirt,Clothing,91,Illinois,M,Teal,Fall,4.2,No,Free Shipping,No,24,Venmo,Monthly
2491,60,Male,Shirt,Clothing,84,Nebraska,M,Olive,Winter,4.9,Yes,Free Shipping,Yes,15,Credit Card,Annually
2492,40,Male,Pants,Clothing,46,Tennessee,L,Cyan,Summer,4.6,Yes,Free Shipping,Yes,41,Bank Transfer,Weekly
2493,60,Male,Dress,Clothing,52,Massachusetts,S,Black,Fall,4.5,No,Next Day Air,No,24,Debit Card,Bi-Weekly
2494,40,Male,Shirt,Accessories,147.41,Houston,L,White,Spring,3,No,Standard,No,0,PayPal,Weekly
2495,27,Male,Shirt,Electronics,0,Houston,,Black,Winter,0,Yes,Standard,Yes,0,Credit Card,Monthly
2496,39,Female,Watch,Accessories,294.87,New York,L,Black,Summer,1,No,Express,Yes,0,Credit Card,Quarterly
2497,45,Female,Bag,Clothing,0,Houston,M,Green,Summer,3,No,Standard,No,0,Cash,Weekly
2498,59,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3,No,Express,No,1,Debit Card,Fortnightly
2499,20,Female,Sweater,Clothing,99,Massachusetts,M,Olive,Spring,3.8,No,Express,No,1,PayPal,Every 3 Months
2500,49,Female,Shirt,Accessories,371.9,New York,S,White,Autumn,0,No,Express,No,7,Credit Card,Quarterly
2501,57,Male,Shirt,Clothing,0,Los Angeles,M,Red,Summer,0,Yes,Standard,No,36,PayPal,Weekly
2502,66,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,No,15,Bank Transfer,Monthly
2503,66,Male,Shoes,Accessories,0,Houston,L,Red,Winter,5,Yes,Standard,Yes,0,Credit Card,Monthly
2504,70,Male,Pants,Clothing,70,Vermont,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,38,Debit Card,Annually
2505,28,Other,Shoes,Electronics,484.3,Los Angeles,,Green,Spring,0,No,Standard,Yes,0,PayPal,Monthly
2506,26,Male,Skirt,Clothing,58,West Virginia,M,Black,Summer,3.4,No,2-Day Shipping,No,26,PayPal,Fortnightly
2507,18,Male,Laptop,Electronics,1445.84,Houston,,Green,Autumn,1,No,Express,No,41,Credit Card,Monthly
2508,18,Female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,No,Express,No,32,Bank Transfer,Fortnightly
2509,60,Male,Backpack,Accessories,40,Ohio,L,Indigo,Spring,3.7,No,Express,No,21,Debit Card,Fortnightly
2510,64,Male,Bag,Electronics,0,Chicago,,Red,Winter,1,Yes,Express,Yes,0,Cash,Quarterly
2511,58,Male,Shorts,Clothing,71,Alabama,M,Green,Summer,4.5,No,Store Pickup,Yes,3,PayPal,Annually
2512,52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,No,Express,No,6,PayPal,Annually
2513,24,Female,Shoes,Clothing,0,Houston,M,Green,Summer,0,Yes,Express,Yes,47,Cash,Monthly
2514,57,Male,Handbag,Accessories,46,Utah,L,Silver,Summer,3.9,Yes,Next Day Air,Yes,21,Cash,Every 3 Months
2515,19,Male,Coat,Outerwear,84,Arkansas,M,Charcoal,Winter,4.9,Yes,Standard,Yes,13,PayPal,Fortnightly
2516,42,Female,Hat,Accessories,33,Utah,L,Blue,Spring,4.2,No,Free Shipping,No,29,PayPal,Weekly
2517,30,Male,Belt,Accessories,88,North Dakota,M,Maroon,Winter,3.2,No,2-Day Shipping,Yes,13,Bank Transfer,Bi-Weekly
2518,40,Male,Jacket,Outerwear,28,South Carolina,M,Lavender,Winter,3,Yes,2-Day Shipping,Yes,49,Credit Card,Annually
2519,50,Male,Backpack,Accessories,57,Colorado,M,Maroon,Fall,2.6,Yes,Standard,Yes,2,Bank Transfer,Quarterly
2520,20,Female,Phone,Clothing,0,Chicago,L,Red,Summer,3,No,Express,No,0,Debit Card,Monthly
2521,58,Female,Watch,Accessories,178.72,Phoenix,S,White,Summer,3,No,Standard,No,0,PayPal,Quarterly
2522,39,Male,Gloves,Accessories,33,Ohio,S,Silver,Winter,4.7,No,Next Day Air,Yes,23,PayPal,Fortnightly
2523,42,Male,Hat,Accessories,68,New Mexico,M,White,Summer,4.4,No,Store Pickup,Yes,35,Debit Card,Every 3 Months
2524,62,Female,Belt,Accessories,85,Arizona,S,Silver,Summer,3.3,No,2-Day Shipping,No,16,Credit Card,Monthly
2525,63,Male,Blouse,Clothing,24,Delaware,M,Cyan,Summer,2.6,No,Standard,No,37,Credit Card,Fortnightly
2526,39,Male,Handbag,Accessories,84,Iowa,L,Yellow,Winter,3.3,Yes,Store Pickup,Yes,43,Venmo,Monthly
2527,45,Male,Jeans,Clothing,71,West Virginia,S,White,Winter,3.4,No,Next Day Air,Yes,7,Bank Transfer,Monthly
2528,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,44,Cash,Annually
2529,22,Male,Belt,Accessories,46,Mississippi,M,Indigo,Fall,3,Yes,Free Shipping,Yes,26,Cash,Annually
2530,68,Male,Sweater,Clothing,31,Michigan,M,Silver,Spring,4.4,No,Free Shipping,No,36,Cash,Fortnightly
2531,56,Male,Boots,Footwear,49,Nevada,M,Lavender,Fall,4.8,No,2-Day Shipping,Yes,26,Credit Card,Weekly
2532,54,Male,Shirt,Electronics,956.35,Los Angeles,,Red,Spring,1,Yes,Express,Yes,0,Credit Card,Monthly
2533,29,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,18,PayPal,Every 3 Months
2534,46,Other,Shirt,Electronics,1163.75,Phoenix,,Red,Autumn,1,Yes,Express,Yes,0,Credit Card,Monthly
2535,70,Female,Belt,Accessories,57,Pennsylvania,L,Yellow,Spring,3.2,No,Standard,No,24,Credit Card,Bi-Weekly
2536,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,46,Credit Card,Weekly
2537,51,Male,Pants,Clothing,30,Rhode Island,M,Teal,Summer,3,Yes,Standard,Yes,18,Debit Card,Fortnightly
2538,66,Female,Phone,Clothing,0,Los Angeles,XL,Blue,Spring,2,Yes,Standard,No,6,PayPal,Monthly
2539,27,Female,Bag,Clothing,0,Phoenix,M,Red,Autumn,0,No,Standard,Yes,0,Credit Card,Quarterly
2540,25,Male,Sandals,Footwear,74,Indiana,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,19,Credit Card,Weekly
2541,57,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,No,Free Shipping,No,35,Venmo,Monthly
2542,58,Male,Shoes,Footwear,49,North Dakota,S,Olive,Summer,3,No,2-Day Shipping,No,34,Bank Transfer,Quarterly
2543,40,Male,Coat,Outerwear,31,California,S,Pink,Fall,3.2,Yes,Express,Yes,37,PayPal,Monthly
2544,26,Other,Phone,Accessories,0,Phoenix,M,Black,Spring,0,Yes,Standard,No,24,Debit Card,Weekly
2545,59,Male,Coat,Outerwear,68,Oregon,L,Peach,Spring,4.6,No,Store Pickup,Yes,42,Bank Transfer,Bi-Weekly
2546,36,Male,Belt,Accessories,55,Oregon,L,Olive,Spring,3.8,Yes,Free Shipping,Yes,24,Bank Transfer,Fortnightly
2547,65,Male,Phone,Electronics,196.43,Los Angeles,,Blue,Summer,0,No,Standard,Yes,0,Debit Card,Quarterly
2548,47,Male,Headphones,Accessories,0,Houston,S,White,Summer,0,No,Express,Yes,32,Cash,Quarterly
2549,56,Male,Skirt,Clothing,43,Alabama,L,Black,Fall,2.8,No,Express,Yes,4,Bank Transfer,Annually
2550,30,Male,Shoes,Footwear,77,Delaware,M,Silver,Summer,3.6,Yes,Next Day Air,Yes,47,PayPal,Quarterly
2551,63,Female,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.1,No,Express,No,14,Venmo,Annually
2552,27,Female,Shirt,Clothing,37,Illinois,S,Peach,Winter,3,No,2-Day Shipping,No,42,Bank Transfer,Weekly
